OrderID,Product,Category,Quantity,Price,Region,OrderDate
15651,Blender,Home,3,181.94,Northeast,2024-10-01
15652,Laptop,Electronics,3,695.54,South,2024-12-23
15653,Book,Books,4,652.38,Northeast,2025-05-09
15654,T-Shirt,Apparel,4,836.69,Midwest,2024-07-12
15655,Headphones,Electronics,2,370.53,South,2025-06-10
15656,Coffee Mug,Home,4,335.09,South,2024-09-24
15657,Headphones,Electronics,5,726.27,Northeast,2024-09-06
15658,Sneakers,Apparel,4,120.25,Midwest,2024-07-17
15659,Sneakers,Apparel,2,140.09,East Coast,2024-11-05
15660,Backpack,Accessories,1,653.92,Northeast,2024-10-26
15661,Coffee Mug,Home,5,340.35,South,2024-11-23
15662,Book,Books,1,431.56,South,2025-01-03
15663,Blender,Home,1,691.23,East Coast,2025-03-30
15664,Coffee Mug,Home,5,958.1,East Coast,2024-09-20
15665,Backpack,Accessories,5,85.72,South,2025-03-14
15666,Headphones,Electronics,1,46.09,Midwest,2024-11-08
15667,Notebook,Stationery,5,211.38,South,2025-04-26
15668,Blender,Home,1,714.27,East Coast,2025-05-01
15669,Coffee Mug,Home,3,370.74,Northeast,2024-08-11
15670,Blender,Home,4,651.85,West Coast,2024-08-16
15671,T-Shirt,Apparel,1,549.26,Northeast,2024-11-10
15672,Headphones,Electronics,5,563.45,Midwest,2024-11-12
15673,Sneakers,Apparel,4,111.92,West Coast,2025-02-10
15674,T-Shirt,Apparel,2,316.87,West Coast,2024-08-06
15675,T-Shirt,Apparel,5,628.77,West Coast,2025-02-22
15676,Headphones,Electronics,5,333.04,South,2024-08-23
15677,Book,Books,1,279.6,East Coast,2025-05-02
15678,Sneakers,Apparel,3,420.55,Northeast,2025-01-10
15679,Laptop,Electronics,4,433.72,Midwest,2025-01-01
15680,Blender,Home,3,51.49,Midwest,2025-06-03
15681,Notebook,Stationery,4,681.49,West Coast,2024-09-23
15682,Laptop,Electronics,2,186.44,South,2025-04-21
15683,Backpack,Accessories,4,798.47,Northeast,2024-10-26
15684,Backpack,Accessories,5,409.61,Northeast,2024-07-11
15685,Notebook,Stationery,3,970.65,Midwest,2025-02-10
15686,Backpack,Accessories,4,103.43,East Coast,2025-04-26
15687,Sneakers,Apparel,3,916.7,East Coast,2025-02-28
15688,T-Shirt,Apparel,1,783.15,Midwest,2025-02-01
15689,Smartphone,Electronics,5,813.52,West Coast,2025-04-23
15690,Headphones,Electronics,3,449.17,Midwest,2025-03-29
15691,T-Shirt,Apparel,1,568.62,Northeast,2024-12-26
15692,Notebook,Stationery,3,543.81,West Coast,2025-05-25
15693,Laptop,Electronics,4,702.89,South,2025-01-31
15694,Book,Books,2,34.66,East Coast,2024-10-19
15695,Book,Books,4,660.53,South,2024-08-05
15696,T-Shirt,Apparel,3,639.16,South,2025-01-06
15697,Coffee Mug,Home,2,491.07,West Coast,2025-06-22
15698,Coffee Mug,Home,5,723.86,Midwest,2025-05-02
15699,Headphones,Electronics,2,414.31,East Coast,2025-01-17
15700,Backpack,Accessories,4,770.58,West Coast,2025-05-24
15701,T-Shirt,Apparel,3,193.06,Midwest,2024-08-10
15702,Sneakers,Apparel,4,770.06,South,2024-12-06
15703,Book,Books,2,779.35,Northeast,2024-08-08
15704,Book,Books,1,671.42,West Coast,2025-04-14
15705,Coffee Mug,Home,1,128.15,Midwest,2024-07-06
15706,Blender,Home,5,961.87,Northeast,2024-08-02
15707,Blender,Home,1,435.91,East Coast,2024-11-07
15708,T-Shirt,Apparel,1,896.19,Northeast,2024-10-31
15709,Book,Books,2,243.7,South,2024-08-18
15710,Headphones,Electronics,4,773.74,South,2025-03-24
15711,Book,Books,1,454.85,East Coast,2025-02-28
15712,Book,Books,4,598.89,West Coast,2024-08-12
15713,Coffee Mug,Home,2,461.67,Midwest,2024-10-17
15714,Headphones,Electronics,3,850.34,South,2025-04-10
15715,Headphones,Electronics,2,712.95,East Coast,2024-09-22
15716,Backpack,Accessories,3,638.3,South,2025-05-03
15717,Coffee Mug,Home,5,427.94,West Coast,2024-11-09
15718,Blender,Home,5,96.51,East Coast,2024-09-26
15719,Laptop,Electronics,2,498.67,Northeast,2025-05-16
15720,Smartphone,Electronics,5,425.51,Midwest,2024-12-12
15721,T-Shirt,Apparel,4,726.07,East Coast,2024-12-14
15722,Book,Books,2,384.38,Northeast,2025-04-29
15723,Laptop,Electronics,4,657.25,Midwest,2024-08-22
15724,Sneakers,Apparel,5,117.03,West Coast,2025-05-31
15725,Headphones,Electronics,4,668.69,West Coast,2024-09-12
15726,Coffee Mug,Home,4,534.93,Northeast,2024-11-08
15727,Coffee Mug,Home,4,755.44,South,2024-10-07
15728,Notebook,Stationery,2,213.18,East Coast,2025-02-13
15729,Blender,Home,1,440.2,East Coast,2024-11-29
15730,Blender,Home,3,966.41,West Coast,2025-06-12
15731,Laptop,Electronics,4,528.35,East Coast,2025-03-12
15732,Laptop,Electronics,5,814.76,Midwest,2024-09-04
15733,Backpack,Accessories,1,283.34,Northeast,2024-10-13
15734,T-Shirt,Apparel,5,990.06,West Coast,2024-10-27
15735,Laptop,Electronics,5,140.49,West Coast,2025-03-29
15736,Backpack,Accessories,2,483.08,Northeast,2024-12-29
15737,Book,Books,5,669.11,Midwest,2025-02-26
15738,Smartphone,Electronics,4,776.7,West Coast,2025-04-25
15739,Notebook,Stationery,4,255.26,South,2025-02-14
15740,Smartphone,Electronics,4,355.59,Northeast,2024-10-05
15741,Coffee Mug,Home,4,575.21,South,2025-01-07
15742,Headphones,Electronics,3,357.94,East Coast,2024-10-09
15743,Book,Books,5,324.75,West Coast,2025-05-08
15744,Book,Books,2,402.07,West Coast,2024-12-24
15745,Smartphone,Electronics,4,22.39,South,2024-11-24
15746,Headphones,Electronics,3,267.64,West Coast,2024-11-12
15747,Coffee Mug,Home,3,467.93,West Coast,2025-05-08
15748,Backpack,Accessories,4,923.08,East Coast,2025-01-30
15749,T-Shirt,Apparel,1,843.36,Northeast,2024-10-05
15750,Blender,Home,5,919.93,West Coast,2025-04-06
15751,Laptop,Electronics,5,582.27,Midwest,2025-02-28
15752,Smartphone,Electronics,3,628.2,South,2024-10-29
15753,Sneakers,Apparel,5,147.36,Midwest,2024-09-14
15754,Notebook,Stationery,3,408.57,South,2025-05-21
15755,Coffee Mug,Home,4,223.3,West Coast,2024-09-12
15756,T-Shirt,Apparel,2,386.72,Northeast,2024-09-14
15757,Sneakers,Apparel,1,993.16,Northeast,2025-06-22
15758,Notebook,Stationery,3,569.76,West Coast,2025-03-25
15759,Notebook,Stationery,4,894.74,East Coast,2024-11-15
15760,Sneakers,Apparel,1,198.94,Midwest,2025-02-14
15761,Blender,Home,4,680.65,East Coast,2025-06-20
15762,Backpack,Accessories,5,356.41,Midwest,2025-03-14
15763,Sneakers,Apparel,1,93.18,East Coast,2024-07-17
15764,Notebook,Stationery,2,572.39,Midwest,2025-05-20
15765,Smartphone,Electronics,2,434.85,Midwest,2025-03-21
15766,Backpack,Accessories,4,217.22,South,2024-12-01
15767,Backpack,Accessories,2,292.19,South,2024-09-30
15768,Blender,Home,2,450.46,South,2024-07-18
15769,Book,Books,1,439.17,West Coast,2025-02-09
15770,Book,Books,1,420.08,Midwest,2024-08-10
15771,Sneakers,Apparel,2,875.01,West Coast,2025-05-12
15772,Coffee Mug,Home,4,557.03,Midwest,2024-08-20
15773,Coffee Mug,Home,2,815.35,Midwest,2025-01-03
15774,Headphones,Electronics,3,498.89,Midwest,2024-09-14
15775,Laptop,Electronics,2,116.83,South,2024-09-29
15776,Blender,Home,4,674.08,East Coast,2024-09-07
15777,T-Shirt,Apparel,3,101.65,West Coast,2024-09-20
15778,Book,Books,2,210.0,West Coast,2024-12-18
15779,Headphones,Electronics,1,544.96,Northeast,2024-09-24
15780,Book,Books,2,77.11,East Coast,2025-05-22
15781,Blender,Home,1,243.64,South,2024-10-17
15782,Blender,Home,2,186.27,South,2024-09-30
15783,Smartphone,Electronics,4,729.08,West Coast,2024-12-19
15784,Headphones,Electronics,4,179.46,Northeast,2024-08-23
15785,Headphones,Electronics,3,646.94,South,2024-11-10
15786,Notebook,Stationery,2,653.99,South,2024-11-23
15787,Backpack,Accessories,2,778.38,Northeast,2024-11-02
15788,Sneakers,Apparel,5,447.03,West Coast,2024-09-02
15789,Notebook,Stationery,2,226.09,Midwest,2024-09-20
15790,Blender,Home,1,721.35,Northeast,2024-08-22
15791,Smartphone,Electronics,3,519.84,East Coast,2024-06-27
15792,Book,Books,4,365.35,Midwest,2025-01-09
15793,Laptop,Electronics,2,626.61,East Coast,2024-12-02
15794,Backpack,Accessories,2,476.74,Midwest,2025-04-26
15795,Smartphone,Electronics,4,103.88,South,2025-06-06
15796,Sneakers,Apparel,5,485.38,South,2024-07-13
15797,Laptop,Electronics,3,349.91,East Coast,2025-02-02
15798,Laptop,Electronics,1,440.43,East Coast,2024-08-04
15799,Book,Books,5,631.06,South,2025-02-28
15800,Sneakers,Apparel,5,31.97,West Coast,2025-05-16
15801,Backpack,Accessories,3,311.37,South,2024-09-07
15802,Smartphone,Electronics,1,503.58,East Coast,2025-03-08
15803,Coffee Mug,Home,5,71.35,East Coast,2024-10-12
15804,Smartphone,Electronics,2,652.71,East Coast,2024-07-03
15805,Notebook,Stationery,3,213.47,Midwest,2025-06-10
15806,Sneakers,Apparel,5,340.58,Northeast,2024-12-27
15807,T-Shirt,Apparel,3,939.32,East Coast,2025-03-23
15808,Coffee Mug,Home,1,577.38,Northeast,2024-12-20
15809,Book,Books,4,63.51,East Coast,2025-01-05
15810,Book,Books,5,89.24,Northeast,2025-05-07
15811,Smartphone,Electronics,3,408.69,West Coast,2025-05-06
15812,Book,Books,4,457.23,South,2025-03-12
15813,Blender,Home,1,455.42,Northeast,2024-09-17
15814,Smartphone,Electronics,3,362.3,East Coast,2024-08-03
15815,Notebook,Stationery,1,810.51,Midwest,2025-03-08
15816,Smartphone,Electronics,5,62.61,East Coast,2025-01-26
15817,T-Shirt,Apparel,1,573.96,Midwest,2025-02-18
15818,Notebook,Stationery,4,613.05,South,2024-12-17
15819,Coffee Mug,Home,5,922.31,Northeast,2024-11-16
15820,Notebook,Stationery,4,378.91,Northeast,2024-09-01
15821,Backpack,Accessories,5,763.95,South,2024-07-26
15822,Book,Books,1,936.45,Northeast,2024-08-01
15823,Coffee Mug,Home,5,873.79,South,2024-08-28
15824,Smartphone,Electronics,3,360.97,East Coast,2024-12-10
15825,Sneakers,Apparel,3,623.14,Midwest,2025-02-26
15826,T-Shirt,Apparel,5,441.15,West Coast,2024-12-09
15827,Book,Books,4,428.32,Midwest,2025-02-16
15828,T-Shirt,Apparel,4,163.3,Midwest,2025-05-25
15829,Laptop,Electronics,3,13.08,Northeast,2024-07-17
15830,Backpack,Accessories,1,832.67,West Coast,2024-09-02
15831,Coffee Mug,Home,2,832.2,East Coast,2025-05-01
15832,Notebook,Stationery,5,315.69,South,2024-06-28
15833,Notebook,Stationery,4,152.89,East Coast,2025-02-02
15834,Blender,Home,5,432.71,Midwest,2025-02-23
15835,Backpack,Accessories,2,705.37,West Coast,2024-09-03
15836,Headphones,Electronics,2,356.68,West Coast,2024-07-24
15837,Notebook,Stationery,2,298.3,West Coast,2025-02-09
15838,Coffee Mug,Home,1,460.2,Northeast,2024-10-28
15839,Blender,Home,2,704.21,East Coast,2025-06-03
15840,Backpack,Accessories,3,22.02,East Coast,2025-05-15
15841,Blender,Home,1,138.05,Midwest,2025-02-12
15842,Smartphone,Electronics,5,447.63,East Coast,2024-07-14
15843,Laptop,Electronics,2,882.8,Midwest,2025-02-27
15844,Blender,Home,2,358.59,Midwest,2025-04-12
15845,Headphones,Electronics,4,794.43,Midwest,2024-07-24
15846,Blender,Home,2,432.19,South,2025-02-21
15847,Coffee Mug,Home,1,43.11,Northeast,2024-06-23
15848,Blender,Home,4,290.86,Northeast,2025-04-07
15849,Notebook,Stationery,5,769.19,Midwest,2024-12-04
15850,Laptop,Electronics,2,887.91,South,2024-09-08
15851,Headphones,Electronics,2,588.54,Northeast,2025-03-26
15852,Notebook,Stationery,5,37.37,East Coast,2025-05-22
15853,Coffee Mug,Home,3,86.13,East Coast,2025-06-21
15854,Notebook,Stationery,2,392.93,Midwest,2025-01-26
15855,Book,Books,1,939.09,West Coast,2025-03-07
15856,Notebook,Stationery,4,874.49,West Coast,2025-03-19
15857,Blender,Home,3,190.27,East Coast,2024-07-22
15858,Coffee Mug,Home,2,878.86,Midwest,2024-07-28
15859,Blender,Home,4,315.84,South,2025-01-16
15860,T-Shirt,Apparel,1,918.52,Midwest,2025-05-31
15861,Notebook,Stationery,5,892.23,South,2024-11-06
15862,Coffee Mug,Home,4,643.78,South,2025-05-30
15863,Laptop,Electronics,5,107.07,Midwest,2024-12-12
15864,Headphones,Electronics,3,958.52,South,2024-10-06
15865,Smartphone,Electronics,2,595.55,Midwest,2025-05-06
15866,Sneakers,Apparel,4,248.01,West Coast,2025-03-23
15867,Laptop,Electronics,2,42.16,Midwest,2024-10-09
15868,Backpack,Accessories,5,427.99,East Coast,2025-02-26
15869,Headphones,Electronics,4,519.81,Northeast,2024-08-22
15870,Sneakers,Apparel,2,290.06,West Coast,2025-02-05
15871,Blender,Home,2,429.88,South,2025-04-25
15872,Coffee Mug,Home,4,93.39,South,2024-10-20
15873,Sneakers,Apparel,2,631.75,Northeast,2025-03-29
15874,Sneakers,Apparel,1,539.32,East Coast,2025-05-06
15875,Notebook,Stationery,4,629.63,Northeast,2025-03-03
15876,Blender,Home,5,812.14,Midwest,2024-08-06
15877,Blender,Home,4,420.37,East Coast,2025-04-16
15878,Coffee Mug,Home,5,836.59,Midwest,2025-02-23
15879,Smartphone,Electronics,3,897.77,Northeast,2024-09-13
15880,Notebook,Stationery,1,663.57,East Coast,2024-12-24
15881,Backpack,Accessories,5,212.74,Midwest,2024-07-13
15882,Sneakers,Apparel,1,125.82,East Coast,2024-08-10
15883,Sneakers,Apparel,1,959.52,East Coast,2025-02-13
15884,Sneakers,Apparel,3,899.9,Northeast,2025-02-07
15885,Smartphone,Electronics,3,996.25,West Coast,2024-12-12
15886,Smartphone,Electronics,4,159.15,Midwest,2024-08-19
15887,Headphones,Electronics,2,828.03,East Coast,2025-01-02
15888,Sneakers,Apparel,5,972.3,West Coast,2025-04-09
15889,Book,Books,3,803.35,South,2024-11-23
15890,Laptop,Electronics,5,291.68,Northeast,2025-03-01
15891,Sneakers,Apparel,5,201.04,Midwest,2025-03-17
15892,T-Shirt,Apparel,5,737.33,Midwest,2025-03-01
15893,Sneakers,Apparel,3,175.53,South,2024-08-01
15894,Blender,Home,4,38.98,West Coast,2024-09-25
15895,Backpack,Accessories,2,89.81,Northeast,2024-07-11
15896,Sneakers,Apparel,1,116.62,Northeast,2024-08-31
15897,T-Shirt,Apparel,5,633.43,East Coast,2025-02-24
15898,Backpack,Accessories,3,784.59,East Coast,2024-10-04
15899,Notebook,Stationery,4,429.83,Northeast,2024-11-20
15900,Headphones,Electronics,4,181.79,West Coast,2024-07-09
15901,Notebook,Stationery,5,407.4,West Coast,2025-03-08
15902,Coffee Mug,Home,4,582.26,West Coast,2025-01-03
15903,Backpack,Accessories,4,125.63,Midwest,2024-07-23
15904,Coffee Mug,Home,3,504.72,South,2024-07-07
15905,Backpack,Accessories,3,563.54,Northeast,2025-01-02
15906,Smartphone,Electronics,3,566.0,Northeast,2025-03-28
15907,Coffee Mug,Home,4,643.12,South,2024-08-18
15908,Coffee Mug,Home,1,983.09,East Coast,2025-05-16
15909,Smartphone,Electronics,5,598.69,Midwest,2024-12-15
15910,Notebook,Stationery,4,669.41,East Coast,2024-10-09
15911,Notebook,Stationery,2,158.3,Midwest,2025-02-18
15912,Laptop,Electronics,1,284.33,West Coast,2024-07-19
15913,T-Shirt,Apparel,2,884.75,East Coast,2025-06-05
15914,Smartphone,Electronics,4,890.24,East Coast,2024-08-24
15915,Laptop,Electronics,3,350.38,Northeast,2024-10-07
15916,T-Shirt,Apparel,5,197.64,West Coast,2025-05-09
15917,Coffee Mug,Home,1,630.7,South,2024-08-18
15918,Laptop,Electronics,1,9.09,East Coast,2025-03-22
15919,Book,Books,3,498.08,West Coast,2024-08-18
15920,Notebook,Stationery,3,418.57,West Coast,2024-09-05
15921,T-Shirt,Apparel,1,649.51,Midwest,2025-02-02
15922,Blender,Home,4,67.75,East Coast,2025-03-05
15923,Sneakers,Apparel,4,820.28,West Coast,2025-04-30
15924,Headphones,Electronics,1,578.18,Northeast,2025-05-29
15925,Sneakers,Apparel,5,63.55,South,2024-12-21
15926,Headphones,Electronics,1,29.39,Midwest,2025-05-27
15927,Book,Books,4,826.42,West Coast,2025-03-14
15928,Laptop,Electronics,4,484.84,Northeast,2024-07-11
15929,Laptop,Electronics,4,401.15,East Coast,2024-06-26
15930,Sneakers,Apparel,1,737.28,West Coast,2024-12-05
15931,Coffee Mug,Home,3,537.47,Northeast,2024-11-09
15932,Backpack,Accessories,1,74.38,East Coast,2024-11-18
15933,Sneakers,Apparel,3,931.73,South,2025-04-03
15934,Headphones,Electronics,4,682.2,Northeast,2025-02-05
15935,Backpack,Accessories,3,341.3,Midwest,2025-01-09
15936,Coffee Mug,Home,3,693.66,West Coast,2025-03-30
15937,Smartphone,Electronics,1,20.19,Midwest,2024-08-17
15938,Coffee Mug,Home,4,771.6,South,2025-01-30
15939,Headphones,Electronics,5,957.53,South,2024-11-21
15940,Book,Books,5,632.44,South,2024-06-29
15941,Smartphone,Electronics,1,11.33,South,2024-09-10
15942,Coffee Mug,Home,4,227.97,East Coast,2025-02-05
15943,Laptop,Electronics,2,288.21,South,2025-05-31
15944,Smartphone,Electronics,4,878.37,West Coast,2025-06-07
15945,Sneakers,Apparel,1,635.79,West Coast,2024-09-06
15946,Smartphone,Electronics,2,275.19,East Coast,2024-11-12
15947,Laptop,Electronics,2,533.88,Midwest,2025-02-05
15948,Book,Books,4,374.06,South,2024-07-08
15949,Blender,Home,3,413.96,South,2025-01-17
15950,Coffee Mug,Home,3,430.18,West Coast,2024-07-15
15951,Laptop,Electronics,5,271.79,Midwest,2024-12-14
15952,Headphones,Electronics,2,790.24,Midwest,2025-02-11
15953,Book,Books,2,995.19,Midwest,2025-01-22
15954,Smartphone,Electronics,5,57.56,Northeast,2024-10-23
15955,Book,Books,2,426.79,Midwest,2024-12-16
15956,Book,Books,4,970.77,Midwest,2024-10-31
15957,Book,Books,1,260.58,Midwest,2024-06-30
15958,Blender,Home,1,587.32,Northeast,2025-03-18
15959,Coffee Mug,Home,1,403.84,Northeast,2025-05-23
15960,Laptop,Electronics,1,375.46,Midwest,2024-09-21
15961,Headphones,Electronics,1,75.17,South,2025-01-29
15962,Blender,Home,4,380.25,East Coast,2024-07-20
15963,Notebook,Stationery,3,598.06,Northeast,2024-12-13
15964,Smartphone,Electronics,5,825.16,East Coast,2024-08-10
15965,Blender,Home,1,257.4,West Coast,2024-07-13
15966,Coffee Mug,Home,5,17.04,Midwest,2024-11-11
15967,Backpack,Accessories,4,904.93,Midwest,2025-04-27
15968,T-Shirt,Apparel,3,516.18,Northeast,2025-05-01
15969,Book,Books,3,922.03,East Coast,2025-02-03
15970,T-Shirt,Apparel,3,469.34,Northeast,2024-10-05
15971,Book,Books,2,15.85,South,2024-09-01
15972,Backpack,Accessories,4,620.81,Midwest,2024-11-13
15973,Sneakers,Apparel,4,258.22,South,2025-01-30
15974,Backpack,Accessories,1,138.23,West Coast,2024-08-28
15975,Smartphone,Electronics,3,943.19,Midwest,2025-02-04
15976,Headphones,Electronics,5,158.08,East Coast,2024-09-27
15977,Smartphone,Electronics,2,200.11,West Coast,2025-01-14
15978,Coffee Mug,Home,1,873.9,Midwest,2025-05-19
15979,Backpack,Accessories,2,410.25,East Coast,2025-06-06
15980,Headphones,Electronics,2,59.28,West Coast,2025-05-03
15981,Coffee Mug,Home,3,989.34,South,2024-12-01
15982,Headphones,Electronics,5,279.82,Midwest,2024-09-01
15983,Notebook,Stationery,3,754.17,South,2024-09-06
15984,Headphones,Electronics,5,913.03,South,2025-01-19
15985,Sneakers,Apparel,1,29.16,West Coast,2024-12-31
15986,Book,Books,3,999.3,West Coast,2024-10-26
15987,Notebook,Stationery,4,462.71,East Coast,2025-01-23
15988,T-Shirt,Apparel,5,928.43,South,2024-08-28
15989,Notebook,Stationery,5,519.64,South,2025-04-18
15990,Book,Books,4,597.94,West Coast,2025-03-06
15991,Backpack,Accessories,1,885.67,Midwest,2025-02-25
15992,Headphones,Electronics,1,180.18,West Coast,2025-05-20
15993,Backpack,Accessories,5,955.08,Northeast,2024-07-20
15994,Headphones,Electronics,3,664.0,Northeast,2024-07-22
15995,Blender,Home,1,423.19,East Coast,2025-01-01
15996,Notebook,Stationery,2,990.78,West Coast,2024-08-17
15997,Backpack,Accessories,1,384.69,East Coast,2025-04-11
15998,Coffee Mug,Home,4,144.38,East Coast,2024-10-31
15999,Notebook,Stationery,5,997.87,Northeast,2024-09-08
16000,Laptop,Electronics,4,293.02,Northeast,2024-07-07
16001,Sneakers,Apparel,2,205.52,South,2024-11-02
16002,Sneakers,Apparel,5,379.96,South,2025-06-14
16003,Book,Books,3,414.58,Midwest,2024-12-14
16004,Sneakers,Apparel,2,883.59,South,2024-07-29
16005,Backpack,Accessories,3,273.45,South,2024-09-05
16006,Coffee Mug,Home,2,275.55,Northeast,2025-05-18
16007,Laptop,Electronics,5,941.23,Midwest,2024-09-26
16008,Headphones,Electronics,4,499.55,Midwest,2024-07-20
16009,Smartphone,Electronics,4,65.21,South,2024-06-26
16010,Backpack,Accessories,2,287.54,West Coast,2024-11-18
16011,Coffee Mug,Home,1,125.02,West Coast,2025-03-03
16012,T-Shirt,Apparel,4,917.86,South,2024-08-25
16013,Backpack,Accessories,5,709.05,East Coast,2025-06-03
16014,Laptop,Electronics,2,321.81,Northeast,2025-01-12
16015,Book,Books,4,424.17,East Coast,2025-05-25
16016,T-Shirt,Apparel,4,185.12,East Coast,2024-07-02
16017,Backpack,Accessories,5,656.88,West Coast,2024-09-24
16018,Blender,Home,3,355.79,East Coast,2025-05-15
16019,Laptop,Electronics,5,467.46,South,2025-03-10
16020,Headphones,Electronics,5,382.17,South,2024-11-23
16021,Sneakers,Apparel,1,303.87,Midwest,2025-03-02
16022,T-Shirt,Apparel,2,424.08,Northeast,2024-12-17
16023,T-Shirt,Apparel,3,791.24,Northeast,2024-11-06
16024,Notebook,Stationery,5,766.03,East Coast,2024-11-20
16025,Headphones,Electronics,5,482.9,South,2025-05-13
16026,Blender,Home,5,6.48,Northeast,2025-04-15
16027,Book,Books,1,573.32,Midwest,2025-05-27
16028,Headphones,Electronics,2,393.54,Northeast,2024-09-24
16029,Book,Books,3,697.6,West Coast,2025-05-17
16030,Notebook,Stationery,4,554.51,Northeast,2024-11-11
16031,Notebook,Stationery,3,509.23,Northeast,2025-03-11
16032,Sneakers,Apparel,3,179.36,West Coast,2025-01-23
16033,Sneakers,Apparel,5,560.63,Midwest,2024-07-22
16034,Blender,Home,5,298.56,West Coast,2024-08-10
16035,Coffee Mug,Home,3,505.86,East Coast,2025-01-18
16036,Headphones,Electronics,3,117.38,West Coast,2025-02-03
16037,Backpack,Accessories,2,842.61,Northeast,2024-11-04
16038,Book,Books,5,336.45,South,2025-03-14
16039,Book,Books,3,967.86,East Coast,2025-01-20
16040,Sneakers,Apparel,3,333.17,South,2025-01-10
16041,Laptop,Electronics,4,685.97,South,2025-04-15
16042,Backpack,Accessories,2,45.45,West Coast,2024-11-22
16043,Backpack,Accessories,1,386.85,East Coast,2025-04-21
16044,Blender,Home,1,241.74,Midwest,2025-02-16
16045,Blender,Home,2,666.13,Northeast,2025-03-20
16046,Notebook,Stationery,5,301.75,South,2024-09-18
16047,Sneakers,Apparel,4,955.22,East Coast,2025-01-28
16048,Blender,Home,4,843.36,East Coast,2024-09-12
16049,Smartphone,Electronics,3,258.6,Midwest,2025-06-04
16050,Blender,Home,3,658.09,West Coast,2024-10-07
16051,Headphones,Electronics,4,73.18,Northeast,2024-11-14
16052,Notebook,Stationery,3,121.24,South,2025-06-14
16053,Book,Books,4,368.05,East Coast,2025-03-03
16054,Notebook,Stationery,2,954.28,West Coast,2024-10-11
16055,Coffee Mug,Home,1,295.77,West Coast,2024-08-07
16056,Laptop,Electronics,2,519.8,East Coast,2025-05-11
16057,Blender,Home,5,339.9,West Coast,2025-06-05
16058,Laptop,Electronics,5,662.5,West Coast,2024-10-08
16059,Smartphone,Electronics,4,857.79,South,2025-03-20
16060,Blender,Home,4,963.18,Midwest,2025-01-12
16061,T-Shirt,Apparel,2,524.13,Northeast,2025-01-23
16062,Backpack,Accessories,5,471.05,South,2025-03-26
16063,Laptop,Electronics,1,52.59,South,2024-11-15
16064,Notebook,Stationery,3,772.21,West Coast,2024-09-15
16065,Sneakers,Apparel,5,335.57,Midwest,2025-02-14
16066,Backpack,Accessories,4,296.84,South,2025-05-17
16067,Headphones,Electronics,2,931.98,East Coast,2025-04-27
16068,Book,Books,5,248.82,South,2024-07-26
16069,Laptop,Electronics,5,557.1,Midwest,2025-05-29
16070,Backpack,Accessories,3,417.78,West Coast,2025-03-30
16071,Book,Books,5,279.38,East Coast,2024-10-17
16072,Sneakers,Apparel,4,429.07,West Coast,2024-10-19
16073,Book,Books,5,876.84,East Coast,2024-07-29
16074,Blender,Home,4,376.44,South,2025-06-09
16075,Laptop,Electronics,2,454.66,West Coast,2025-04-21
16076,T-Shirt,Apparel,4,604.34,Midwest,2025-04-09
16077,Smartphone,Electronics,4,628.93,East Coast,2024-07-19
16078,Sneakers,Apparel,2,608.38,Midwest,2025-06-20
16079,Backpack,Accessories,5,106.64,Midwest,2024-11-07
16080,Laptop,Electronics,3,192.99,South,2024-08-04
16081,Coffee Mug,Home,5,316.81,East Coast,2024-11-11
16082,T-Shirt,Apparel,5,872.29,West Coast,2025-01-08
16083,Sneakers,Apparel,3,679.13,Midwest,2025-02-14
16084,Smartphone,Electronics,5,86.16,Northeast,2024-07-09
16085,Sneakers,Apparel,5,751.52,Midwest,2024-11-16
16086,Smartphone,Electronics,5,825.62,South,2024-11-27
16087,Backpack,Accessories,2,47.45,South,2025-06-14
16088,T-Shirt,Apparel,5,358.41,Midwest,2025-04-22
16089,Notebook,Stationery,2,596.86,South,2025-01-16
16090,Laptop,Electronics,1,241.33,East Coast,2025-03-31
16091,T-Shirt,Apparel,3,277.61,Northeast,2025-03-15
16092,Blender,Home,1,67.8,West Coast,2025-05-18
16093,Headphones,Electronics,3,134.34,Northeast,2025-04-29
16094,Smartphone,Electronics,2,386.89,West Coast,2024-12-26
16095,T-Shirt,Apparel,2,228.39,South,2025-03-30
16096,Smartphone,Electronics,3,371.65,Northeast,2025-06-02
16097,Smartphone,Electronics,3,505.47,South,2025-02-02
16098,Headphones,Electronics,4,736.18,Midwest,2025-03-13
16099,Blender,Home,2,860.73,South,2025-03-18
16100,Smartphone,Electronics,2,656.08,Northeast,2024-09-10
16101,Blender,Home,1,104.39,South,2025-04-24
16102,Book,Books,1,788.78,West Coast,2024-07-17
16103,T-Shirt,Apparel,1,191.81,Midwest,2025-05-15
16104,T-Shirt,Apparel,2,757.61,Midwest,2024-08-04
16105,Book,Books,1,608.58,West Coast,2025-04-03
16106,T-Shirt,Apparel,5,910.31,West Coast,2024-10-08
16107,Notebook,Stationery,3,935.34,Midwest,2025-02-15
16108,Notebook,Stationery,1,612.4,Midwest,2024-11-18
16109,Smartphone,Electronics,3,117.39,West Coast,2025-05-04
16110,Laptop,Electronics,1,183.35,West Coast,2025-01-23
16111,T-Shirt,Apparel,2,458.58,Northeast,2024-09-12
16112,Coffee Mug,Home,5,913.06,South,2024-11-10
16113,Book,Books,1,311.34,Midwest,2024-07-06
16114,Smartphone,Electronics,5,438.48,South,2024-12-07
