Age,Income,IsStudent,Purchased
32,85935,1,0
33,28648,0,0
19,111423,0,0
47,57936,0,0
47,55263,1,0
35,63373,0,1
48,67814,0,1
61,80137,0,0
65,102340,0,0
30,111455,1,0
37,61972,0,1
52,43147,0,0
40,34295,0,1
59,21897,0,1
50,91812,0,0
55,53253,0,0
52,20838,0,0
53,97693,1,0
37,82680,0,0
20,94942,1,0
25,41414,1,1
57,53748,0,1
49,76157,0,1
46,44483,1,1
24,26513,1,1
19,70549,0,1
38,59802,0,1
23,41451,0,0
45,55909,0,1
65,63091,1,0
59,67389,0,1
53,55963,1,0
49,69734,0,1
62,103208,0,0
59,93167,0,0
63,80509,0,0
26,115201,1,0
28,47291,0,0
40,36817,1,1
28,91968,1,0
19,99487,0,0
20,88666,0,1
28,103672,1,0
52,17559,0,1
32,29744,1,1
60,46155,0,0
28,36021,0,1
48,97532,1,0
45,71898,1,1
45,93723,1,0
49,66036,0,1
42,68176,1,1
37,116438,0,0
45,73399,0,1
42,33006,1,0
28,96911,0,0
36,67434,0,1
45,110694,0,0
18,79591,0,1
22,18069,1,1
27,21486,0,1
59,98175,1,0
63,80389,1,1
51,50428,0,0
53,43800,0,1
19,106154,0,0
35,52220,1,1
30,71254,0,1
22,26869,1,1
37,19176,0,0
19,51454,0,0
28,107016,0,0
47,112036,0,0
49,85773,1,1
49,41453,1,0
55,71813,0,0
45,81326,0,0
27,62595,0,0
39,56184,0,1
34,67186,0,1
39,95290,0,0
60,93603,0,0
36,31609,0,1
34,108517,1,0
41,100099,0,0
53,89539,0,0
49,42068,0,0
63,61996,1,0
53,76446,0,1
45,84759,0,1
31,104440,1,0
53,51834,0,1
23,35746,0,0
26,111940,0,0
38,36407,1,1
29,101229,0,0
47,113550,0,0
48,102657,0,0
57,41403,0,0
21,26637,0,0
48,23612,0,0
44,45410,0,1
42,20160,0,0
22,75108,0,0
23,114675,0,0
22,22728,0,0
44,84774,0,0
25,107300,0,0
26,78594,0,1
32,33464,1,0
53,46943,1,1
58,45838,1,0
24,20919,0,0
49,52092,0,0
25,22797,1,1
64,66887,0,0
32,103003,0,0
54,104272,1,0
36,89557,0,1
56,18058,0,1
23,89577,0,0
36,118638,1,0
45,81689,1,0
34,118244,1,0
59,92557,0,0
36,42258,0,1
48,116383,0,0
28,34359,0,0
32,106714,1,0
27,27914,0,0
60,22536,0,1
40,70071,0,1
20,48748,0,0
20,54448,0,0
35,61132,0,1
42,91022,0,0
60,17384,0,0
37,59312,0,1
46,91323,1,0
39,49134,0,1
32,116242,0,0
56,98182,0,0
27,75120,0,0
38,75592,1,1
46,86723,1,1
49,89031,0,0
27,24885,0,0
30,33700,0,1
64,30018,0,0
40,110964,1,0
40,109607,0,0
48,72061,0,0
21,46322,0,0
20,65073,0,1
38,87650,0,1
19,87110,1,1
21,39996,0,1
18,107290,1,0
32,118833,0,0
50,84345,1,0
23,61304,0,0
24,98086,0,0
36,44249,0,1
61,118635,0,0
18,101949,0,0
56,85223,0,1
36,118661,0,0
62,36123,0,0
43,48095,1,1
61,107971,0,0
29,102158,0,0
39,90821,0,0
30,75185,1,1
45,105463,1,0
31,68884,0,1
39,20291,1,0
47,56193,1,1
61,18122,0,0
37,19876,0,0
61,99648,0,0
44,89660,0,1
55,72147,0,1
59,16823,0,0
58,67652,0,0
51,117377,0,0
56,73204,1,0
58,65382,0,0
61,25387,0,0
54,117699,1,0
18,119355,0,0
32,114780,0,0
49,66175,0,1
25,33980,1,1
50,39224,0,0
35,22121,1,1
62,82966,1,1
46,88490,0,1
49,26881,0,0
50,97453,0,0
22,98176,0,0
35,65809,0,1
65,92621,1,0
27,106795,0,0
53,38097,0,0
50,17978,0,1
40,19332,0,1
57,100573,0,0
22,116317,0,0
51,30089,1,0
41,71804,0,1
34,79752,1,1
48,38484,1,1
24,75408,0,0
34,94544,0,0
45,69018,0,1
55,33148,0,1
39,18830,0,0
32,83494,0,1
54,40998,0,1
32,82076,0,1
42,45677,0,1
38,44101,0,1
55,22053,0,1
19,20670,0,0
44,25281,1,0
49,98658,0,0
38,68341,1,1
21,83069,0,0
61,25756,0,0
36,80075,0,0
19,69421,1,0
43,75108,0,1
51,80323,1,1
31,105610,0,0
32,99338,0,0
37,118380,0,0
51,107858,1,0
53,32048,1,1
36,67606,0,1
26,24876,1,1
24,73075,1,0
47,117591,0,0
30,30171,0,1
44,57204,0,1
61,20166,0,0
52,90902,1,0
30,100794,0,0
32,58734,1,1
63,93519,1,0
26,106251,1,0
62,111621,0,0
40,79441,0,1
53,60078,0,0
57,42778,1,1
20,91926,0,0
51,35924,0,0
36,60832,0,1
45,81243,0,0
40,40048,0,1
57,47815,0,0
62,49682,0,1
24,32489,1,1
58,74234,0,0
29,72701,1,0
31,31951,0,0
63,65018,1,1
32,26452,1,0
20,43635,1,1
32,113283,0,0
41,114332,1,0
63,42933,0,0
25,49581,0,0
22,53281,0,0
21,36187,0,0
31,37953,0,0
33,48818,0,1
37,39702,1,1
41,21278,0,0
23,59566,0,0
48,74722,0,1
23,33036,0,0
52,39583,0,1
32,85244,0,0
46,24476,1,1
20,85854,1,1
28,109805,0,0
20,53627,0,0
45,60441,0,1
27,39754,0,0
50,119897,0,0
65,79751,0,0
33,34979,0,1
27,85446,0,0
50,76161,0,1
53,51022,1,1
20,78257,1,0
22,19453,1,1
29,66575,1,1
61,72260,0,0
30,101717,1,0
41,103901,0,0
61,106862,1,0
49,55705,1,0
33,70833,0,1
49,69029,0,0
62,19177,0,0
54,83965,0,0
53,47952,1,0
38,116437,1,0
64,85514,0,1
29,94309,0,0
38,66084,0,1
38,86710,1,1
60,36796,1,1
23,65348,0,1
26,92413,0,0
18,68333,1,1
29,32722,0,0
31,103091,1,0
23,94098,0,0
18,87082,0,0
39,40258,0,1
51,26706,0,0
28,43943,0,0
20,79324,0,1
59,37315,1,1
23,25352,1,1
23,49497,0,1
37,90145,0,0
38,59974,0,1
19,113322,0,0
43,42228,0,1
48,23882,1,0
43,31268,1,1
49,85846,0,1
27,39463,1,1
40,91789,1,0
23,100940,1,0
40,64314,0,1
45,24827,1,0
47,91474,0,0
31,48062,0,1
54,105690,0,0
49,22240,0,0
51,16585,0,1
58,67532,0,0
61,25541,1,1
39,20427,1,1
48,107283,1,0
24,103732,0,0
58,96156,1,0
38,24033,0,0
33,46070,0,1
37,64104,0,1
60,27199,1,0
61,27776,0,1
64,37727,1,1
36,17931,1,0
65,95379,1,0
49,71193,1,0
32,20699,0,0
22,72789,1,1
28,101760,1,0
32,42321,1,1
46,76032,1,0
62,22636,1,0
21,82396,0,1
53,29989,1,0
65,66086,0,1
40,117671,0,0
32,115475,0,0
63,51062,0,1
61,94337,0,0
20,77125,1,0
49,45398,1,0
27,85283,0,0
57,117696,0,0
55,85774,1,0
39,17834,0,1
31,63203,0,1
34,60676,0,1
38,41230,1,1
65,87652,0,0
32,83464,1,0
32,108715,0,0
18,37134,0,0
41,119798,0,0
29,114976,0,0
27,23190,0,0
63,104364,0,0
59,19350,0,0
59,49055,0,1
48,58686,1,0
28,96572,1,0
33,43700,1,1
26,87146,1,0
64,44420,0,1
31,40177,0,1
36,108386,0,0
48,54651,0,1
26,91706,0,0
53,69339,1,0
56,64282,1,0
43,56070,0,1
25,107683,0,0
41,75703,0,1
25,116038,1,0
36,40406,0,1
64,73009,0,0
65,16066,1,0
47,85506,1,1
39,67940,0,1
26,65469,0,0
61,38350,0,1
65,109771,1,0
21,19114,0,1
54,108690,1,0
25,64199,0,1
18,119442,0,0
45,109426,1,0
23,80133,0,0
64,36245,0,0
53,58266,0,0
28,104762,1,0
22,116719,0,0
41,27595,0,1
64,108254,0,0
35,54218,0,1
37,40143,1,1
45,61178,0,1
30,86700,0,0
22,113176,0,0
47,22787,1,0
18,96460,0,0
39,79517,1,1
35,60286,0,1
63,100985,0,0
22,15081,0,0
48,18005,0,0
23,88944,0,1
44,15334,0,1
42,91639,0,0
46,73217,1,1
45,40169,1,1
33,111030,0,0
29,38452,0,1
37,41254,1,1
35,84433,0,0
51,72110,1,0
40,72253,0,1
62,85184,1,0
44,90210,0,0
34,97702,0,0
65,107246,0,0
38,34970,0,0
57,18794,0,0
48,44184,0,1
20,106095,0,0
34,95880,0,0
43,53365,0,1
40,46217,0,1
23,20051,0,1
45,97662,0,0
25,85080,0,1
62,27875,1,0
25,84891,1,0
36,34992,0,1
55,66662,0,1
46,73475,0,0
40,46074,0,1
64,83052,0,0
49,37622,0,0
27,82015,0,1
44,97874,0,0
18,107543,0,0
56,55982,0,0
46,74069,0,0
62,60078,0,1
20,65873,0,1
64,78798,0,0
54,73784,0,0
48,36836,0,1
28,109782,1,0
39,83083,0,0
35,118227,0,0
52,43130,0,0
23,63975,0,1
20,80995,1,1
22,82772,1,0
26,35830,0,1
45,81116,0,0
36,29439,0,1
45,19715,1,1
44,41107,1,1
30,106480,0,0
55,112300,0,0
60,58394,1,1
38,108103,0,0
44,53665,0,1
63,47425,0,1
23,74874,0,1
55,56432,1,1
28,97778,1,0
64,58949,0,0
58,99360,0,0
34,92434,0,0
56,115016,0,0
24,98295,0,0
47,103604,0,0
38,18669,1,0
18,94918,0,0
42,30436,0,0
49,99310,0,0
25,51030,0,0
22,19638,0,0
47,83402,0,0
25,72000,0,1
36,24251,0,0
61,23948,0,0
47,67647,0,0
32,103414,0,0
53,80723,0,0
61,112806,0,0
44,101498,0,0
30,110447,0,0
31,72245,0,1
54,34098,0,1
65,22408,0,0
47,97215,0,0
56,84069,0,0
64,84676,0,1
30,78982,1,1
33,117346,0,0
61,107154,1,0
24,101190,0,0
65,67203,0,0
44,69617,1,1
62,111311,1,0
52,95212,0,0
32,21005,0,0
45,86406,0,0
52,84440,1,0
24,63235,0,1
63,26973,0,0
63,61976,0,0
37,82797,0,0
49,73866,1,0
55,32804,1,0
57,103613,0,0
49,76936,0,0
43,62276,1,1
56,39680,0,0
37,75967,0,1
35,31862,0,1
32,102438,0,0
39,119881,1,0
39,54553,0,1
38,23884,0,1
19,83574,1,0
57,75313,0,1
60,47961,0,1
35,46562,1,1
40,41065,0,1
30,47084,0,1
58,66038,0,1
26,92337,0,0
24,35957,1,1
58,83116,0,0
18,107080,1,0
19,77278,0,1
21,47454,1,1
31,68796,0,1
49,26277,0,1
53,113524,1,0
19,81411,0,1
57,92190,0,0
31,75069,1,1
37,81732,1,1
42,66861,1,1
59,64487,0,0
25,56184,0,0
45,38398,0,1
63,94906,0,0
38,43517,0,1
40,109395,0,0
49,81783,0,0
25,39564,0,0
48,22111,0,0
54,35973,0,1
33,115190,1,0
57,15310,0,0
59,91296,0,0
44,32988,0,1
57,37043,0,1
58,68134,0,0
35,105480,0,0
52,116850,0,0
32,70326,1,1
44,118655,0,0
34,104937,0,0
57,32381,0,1
19,48264,1,1
48,37069,0,0
54,57964,1,0
58,81734,1,1
58,20910,0,0
51,86020,0,0
51,61165,0,0
20,81112,0,1
34,47821,0,1
31,59392,1,1
31,63603,0,1
63,47996,0,0
55,105890,0,0
52,110765,0,0
18,92558,1,0
65,81520,0,0
46,93196,0,0
21,40044,0,1
50,99387,1,0
34,57809,0,1
45,48299,0,1
43,94247,1,0
25,91763,1,0
51,77647,0,0
35,88564,0,0
48,97481,1,0
44,47857,1,1
33,53503,0,1
27,80217,0,1
57,40982,0,1
29,116449,0,0
39,81828,0,1
33,68262,0,1
29,38880,1,1
28,113074,0,0
37,22559,1,1
18,51549,0,0
44,50159,0,1
20,65370,0,1
29,74289,0,0
47,102075,0,0
26,93740,0,0
54,17252,1,0
18,117195,0,0
59,24866,1,0
21,52997,1,1
32,105336,1,0
44,22553,0,0
25,47831,1,1
40,82323,0,0
32,59810,1,1
44,73719,0,1
48,26726,0,0
56,84451,1,0
64,62423,0,1
25,15092,0,0
47,91470,0,0
59,44995,0,0
35,113005,1,0
21,77957,0,1
64,16677,1,1
60,108778,0,0
39,36892,0,1
20,37114,0,0
32,51632,0,1
52,42057,1,0
64,77565,1,1
55,75753,0,1
50,59031,0,0
31,65049,0,1
65,75275,0,1
18,62881,1,0
43,117891,1,0
25,67865,0,0
33,112068,1,0
55,65684,0,0
27,70687,0,0
59,90705,1,0
54,71438,0,0
43,115102,0,0
45,72314,0,1
29,65503,0,0
37,45740,0,1
31,61176,0,1
63,25030,0,0
52,91288,0,0
46,22051,0,1
29,71010,0,0
35,25589,0,0
61,26395,1,1
19,27833,1,1
19,81134,0,0
34,94903,1,0
27,33428,0,0
35,31642,0,1
39,101491,0,0
36,55771,0,1
18,25097,0,0
41,93743,0,0
53,103096,0,0
42,38426,0,0
53,81333,0,0
48,58463,0,1
48,86249,0,1
19,55079,0,0
36,35404,0,0
29,86447,1,0
27,18954,0,0
48,84848,0,0
62,111411,0,0
39,70331,1,1
40,70931,0,1
40,33440,0,1
32,73407,0,1
43,96364,0,0
20,45898,0,1
40,61720,0,1
37,60428,0,1
62,30427,0,1
57,110177,0,0
56,37169,1,1
25,114751,0,0
35,60419,1,1
58,66065,1,0
23,82487,1,1
44,102490,1,0
53,94363,0,0
32,89501,1,1
54,113632,0,0
22,23985,1,1
56,47641,0,0
26,37897,0,0
24,60652,1,0
58,20973,0,1
37,98330,1,0
27,88250,0,1
43,81673,0,1
21,69309,0,1
55,117776,0,0
41,71718,1,1
31,116578,1,0
58,83809,1,0
18,37627,1,1
34,67621,0,1
62,112729,0,0
41,70084,0,1
44,30151,0,1
24,90691,0,0
26,41741,0,1
60,103484,0,0
52,53130,0,0
29,85172,0,1
38,118650,0,0
20,75916,1,0
32,74219,0,1
38,112185,0,0
27,117512,1,0
50,52236,0,1
63,82882,0,0
23,28984,1,1
19,16042,0,1
46,28063,0,0
57,68918,0,0
50,35490,0,0
21,55967,0,0
21,71472,0,0
46,117035,1,0
54,87838,0,0
37,36876,0,1
58,96830,0,0
40,75650,1,1
62,17302,0,0
35,34017,0,0
42,57311,0,1
18,15361,0,1
32,53261,0,1
51,32171,0,1
65,56226,0,0
37,44327,0,1
54,85628,0,0
44,97473,0,0
39,79223,0,1
22,94353,0,0
51,90315,1,0
56,85052,0,0
20,119755,1,0
34,78624,0,1
41,110650,0,0
41,29530,1,0
20,24310,0,0
62,49281,0,1
24,74270,0,0
42,104345,0,0
20,61104,1,0
32,36735,0,0
46,87285,1,0
46,108173,1,0
27,22005,0,1
49,72564,0,1
40,66496,0,1
56,44898,0,1
26,104074,0,0
54,117742,0,0
57,36708,0,0
31,60024,0,1
21,106003,0,0
37,29412,0,1
45,69821,0,1
31,44378,1,1
61,108638,1,0
51,93580,0,0
30,46309,1,1
48,98775,0,0
50,17435,1,1
56,103700,0,0
45,116402,0,0
42,18386,0,0
49,85976,0,1
26,60503,1,0
45,86972,0,1
48,87939,0,0
34,103778,0,0
40,58464,0,1
30,83475,0,0
27,97758,1,0
33,42277,0,1
23,101679,0,0
65,69012,1,0
28,18138,0,1
20,64327,0,0
45,101525,0,0
58,83698,0,0
32,17752,0,1
30,40765,0,1
59,15837,0,1
62,109010,1,0
34,92579,0,0
24,71997,1,0
45,50501,0,1
55,59770,0,0
30,104608,0,0
34,118510,0,0
32,83189,0,1
53,103060,0,0
45,75594,1,1
32,100269,0,0
63,116614,0,0
28,52448,0,1
48,99306,1,0
21,52959,0,1
52,64525,0,1
51,117979,1,0
44,93340,1,0
27,96746,0,0
47,49029,0,0
62,88169,0,1
37,23312,1,0
46,53300,0,0
46,69994,0,0
40,100765,0,0
38,17884,0,1
65,35522,0,0
60,20623,0,1
27,26460,0,0
58,25234,1,1
29,99039,1,0
47,78578,1,0
50,104636,1,0
35,97410,0,0
31,61905,0,1
39,44420,0,1
38,50813,0,1
18,15382,0,1
60,53353,0,1
32,24369,1,0
53,49985,0,1
64,57255,0,1
39,73261,0,1
49,104197,1,0
63,76590,1,0
50,60486,0,0
58,62883,0,1
56,70318,0,0
40,66566,1,1
60,15650,0,0
19,55937,1,1
19,36299,0,0
55,41862,0,1
46,111689,0,0
63,31312,1,0
20,25943,1,1
56,83734,1,0
24,32325,0,1
53,89268,0,1
46,86341,1,0
54,67879,0,0
53,99449,1,0
40,81738,0,0
62,79010,1,1
33,97570,1,0
65,18006,0,0
48,76876,0,0
51,78228,0,1
18,67056,0,1
35,23505,0,1
57,35498,0,0
60,31505,0,0
32,77518,0,1
65,21603,1,0
34,39744,0,1
61,84218,1,0
27,28460,0,0
37,68273,1,1
23,94095,0,0
25,43544,0,0
62,21864,0,1
51,104314,1,0
49,94770,0,0
59,43593,0,1
21,59657,1,1
61,16729,0,0
56,59515,0,1
37,102872,0,0
41,69281,0,1
41,49936,0,1
43,27413,0,0
42,62652,0,1
53,44764,0,0
24,78784,0,1
27,60741,1,0
64,88204,1,0
29,93796,0,0
18,91844,1,0
42,74773,1,1
33,89432,0,1
22,119944,1,0
36,34283,0,0
21,100127,1,0
23,40282,0,0
43,79560,0,1
56,94455,1,0
56,88210,0,1
26,111235,0,0
62,111376,0,0
31,67984,1,1
65,33392,1,0
26,112496,0,0
32,19721,0,0
54,44197,0,1
37,41173,0,1
25,16066,1,1
49,107911,1,0
64,74418,0,0
38,82454,1,0
58,89993,1,0
36,91262,0,0
46,29282,0,0
48,39815,0,1
23,37594,0,1
21,87984,1,0
60,71511,0,0
46,81678,1,0
59,100768,0,0
20,81951,1,0
18,21374,0,1
61,41974,0,0
32,114064,0,0
64,84178,1,1
38,98472,1,0
63,46914,0,0
48,65014,0,1
24,76379,0,0
34,24347,1,1
36,105468,0,0
56,74015,0,1
20,104129,0,0
47,81864,0,0
52,65181,0,1
46,33760,1,1
31,100161,1,0
52,107103,1,0
45,92599,0,0
47,112166,0,0
43,107497,1,0
24,18140,0,0
56,97801,0,0
48,89266,0,0
22,77176,0,0
52,29057,0,0
64,84093,1,0
31,44114,1,1
53,93747,0,0
44,71215,0,1
41,33580,0,0
57,98870,0,0
46,24802,1,1
62,102857,0,0
39,116467,0,0
25,117767,0,0
32,84543,1,1
22,19675,0,0
21,29058,0,0
28,64001,0,1
35,52519,0,1
59,86755,0,0
47,30445,1,1
32,88954,0,0
23,104450,0,0
33,110166,1,0
64,43695,0,1
57,110970,1,0
26,66227,1,0
60,94992,0,0
51,45185,1,1
44,104692,0,0
30,60908,0,1
53,58631,1,0
44,62993,1,1
26,17078,0,0
22,110886,0,0
39,92609,0,0
48,38778,1,0
20,38397,1,1
47,83857,0,0
38,27337,0,0
52,21011,1,0
23,54855,0,0
45,90532,0,0
49,115034,0,0
59,61845,0,1
54,35046,1,0
42,102030,1,0
49,21618,0,1
52,87435,1,0
39,46322,0,1
41,48797,1,1
56,30128,0,0
47,48179,1,1
49,82517,0,0
48,49073,0,1
40,93014,1,0
57,106965,0,0
50,52363,1,1
42,26697,0,0
53,30422,0,0
41,53380,1,1
48,110877,0,0
56,75857,0,1
63,82573,0,1
30,90058,0,0
27,36259,0,0
40,92534,0,0
35,87622,0,0
49,16149,0,1
50,37792,1,0
53,31390,0,0
45,49204,0,1
33,51018,0,1
33,108651,0,0
35,104583,0,0
25,97614,0,0
59,36471,1,1
33,29263,1,1
28,75309,0,0
23,67451,0,0
18,85379,0,1
29,92969,0,0
55,26559,1,0
45,78728,1,1
62,19952,0,0
34,76726,1,1
18,55610,1,1
49,113329,0,0
25,101467,0,0
57,17153,1,0
60,109447,0,0
63,23019,1,1
41,100409,0,0
27,112167,0,0
64,52929,0,1
56,32028,0,1
56,49620,0,1
27,63474,1,0
53,25623,1,1
42,100504,1,0
27,18809,0,1
36,114615,0,0
63,107907,0,0
62,66046,0,1
32,77496,0,1
33,119542,0,0
19,46739,0,1
46,68452,0,1
21,88324,0,0
46,21977,0,0
48,119713,1,0
34,49838,1,1
27,83192,0,0
44,19134,1,0
58,68420,0,0
32,44431,0,1
61,84020,0,0
48,64565,1,1
38,71993,0,1
58,73035,0,0
63,62312,0,0
62,53916,0,1
43,107810,0,0
55,35693,1,0
53,53559,1,0
34,97839,1,0
20,65058,1,0
31,100130,0,0
30,99639,0,0
58,26858,0,0
44,95538,0,0
18,85431,0,1
34,58324,1,1
65,64944,0,1
51,105687,1,0
31,90455,0,0
34,59187,0,1
20,102463,0,0
51,43147,0,1
57,92914,0,0
42,117029,0,0
19,102081,0,0
51,93593,0,0
43,16360,1,1
48,17048,0,0
26,54020,1,1
47,58935,0,1
37,37482,0,1
38,106199,1,0
46,47973,1,0
42,30185,1,0
55,34699,0,0
61,70885,0,0
42,56582,0,1
26,33061,0,1
56,92015,1,0
61,59597,0,0
43,25892,0,0
54,38931,0,1
33,115175,1,0
54,39654,0,0
29,103478,1,0
41,73820,0,1
43,68886,1,1
37,87470,0,0
26,110269,1,0
40,100148,0,0
56,115639,1,0
46,112391,0,0
48,115029,0,0
36,89842,0,1
37,119289,1,0
40,80324,0,1
60,97080,0,0
44,80027,0,1
47,16425,0,1
38,16733,0,0
61,60375,0,0
52,79411,0,0
24,25603,0,0
39,27152,0,0
27,30801,0,0
40,99442,0,0
32,71318,0,1
47,109973,0,0
51,31985,1,0
30,107471,0,0
21,36068,1,1
35,28531,0,1
40,49288,1,1
50,115694,0,0
51,106017,0,0
51,106762,0,0
53,81653,1,0
52,113197,0,0
34,55068,0,1
45,27459,0,1
31,101641,1,0
51,119445,1,0
65,100000,0,0
28,47554,1,1
30,85313,0,0
50,91968,1,0
19,29271,0,1
51,18801,0,1
46,87593,0,1
54,41511,1,0
21,88046,1,0
29,88635,1,0
43,95729,0,0
45,70233,0,1
20,35011,0,1
37,77963,1,1
27,63900,1,0
35,35764,0,0
44,66694,0,1
48,84986,1,0
44,95085,0,0
59,21960,0,0
18,31583,0,0
23,87532,0,1
28,99103,1,0
51,29201,1,1
56,85579,0,0
37,75019,0,1
38,35420,0,1
38,55602,1,1
35,67645,0,1
38,68124,0,1
36,115156,1,0
21,64031,1,0
30,27629,1,1
35,72731,1,1
46,43675,0,0
42,16662,1,1
30,95270,0,0
44,22589,0,0
36,64364,0,1
18,19655,0,0
55,89285,0,0
36,25797,1,0
18,112466,0,0
57,21645,1,0
34,92431,0,0
38,49762,0,1
39,62634,0,1
32,36432,1,1
56,62890,0,0
65,97394,1,0
56,74111,1,0
49,88769,1,1
21,58611,0,0
61,112540,0,0
62,41671,1,0
49,51760,0,0
21,108977,0,0
18,43233,0,1
50,52591,1,1
24,116821,0,0
26,82804,0,1
18,106756,0,0
33,65091,1,1
35,19438,0,0
64,119602,0,0
23,99905,0,0
19,60896,0,0
26,107139,0,0
21,26319,0,1
62,95258,0,0
40,118293,0,0
60,21028,0,1
62,40940,1,1
60,111984,0,0
25,23422,0,0
56,66651,0,0
42,74648,0,1
33,58441,1,1
52,35688,1,0
34,61280,0,1
35,29472,1,0
44,95436,1,0
32,50671,0,1
34,75809,0,1
60,88299,0,0
22,25960,1,1
33,91620,0,0
32,17074,0,0
59,88361,1,0
63,49833,0,1
51,105741,0,0
65,50976,0,0
36,85210,0,0
25,80658,0,1
64,65108,0,0
27,36480,0,0
22,65138,1,1
65,24443,0,0
43,84969,0,1
39,15990,0,0
61,86092,1,0
40,107198,1,0
30,76336,0,1
26,44097,0,1
37,85245,1,1
45,104893,0,0
61,116884,0,0
54,34186,0,1
41,66356,1,1
61,114175,1,0
50,99744,0,0
37,103015,0,0
65,108014,1,0
47,27922,0,0
61,107615,0,0
26,45766,0,0
62,34787,0,0
34,37537,1,0
53,90919,0,0
31,118854,0,0
36,68034,0,1
24,112431,1,0
20,60542,1,0
50,18207,0,0
61,43234,1,0
49,45568,0,0
64,83633,1,0
28,99558,0,0
59,69703,0,1
19,67623,0,0
43,68454,0,1
21,114928,1,0
34,96504,1,0
34,91685,0,0
45,75631,0,1
47,90253,1,0
57,31642,0,0
40,94176,0,0
63,97373,1,0
41,23990,0,0
46,68622,0,1
21,66663,0,1
55,19170,0,1
46,39817,1,1
36,20136,0,0
44,16712,0,0
46,109330,0,0
53,115306,0,0
52,88687,0,1
23,119558,1,0
40,67479,0,1
56,25473,1,0
63,95839,0,0
61,100031,0,0
65,36625,1,0
25,28761,0,1
19,89454,0,0
30,115135,0,0
57,16821,0,1
38,115120,1,0
48,63646,0,0
65,51200,1,1
53,98889,0,0
65,63250,0,1
55,99304,1,0
44,51447,1,1
53,44184,1,1
65,64754,0,0
40,31811,0,1
38,41595,0,1
30,106568,0,0
54,119567,0,0
64,32757,1,0
43,26954,1,0
57,110329,0,0
24,76349,0,1
63,52930,1,0
56,107342,0,0
39,103760,0,0
56,109772,0,0
40,18811,0,0
47,45368,0,0
35,116610,0,0
59,47719,0,1
35,23637,0,0
63,27133,0,1
27,61986,0,0
56,43871,1,0
47,108107,0,0
43,56472,0,1
24,73333,1,1
24,70508,0,0
22,16401,0,0
18,25004,1,1
63,113849,0,0
35,50301,1,1
30,115313,1,0
42,108544,0,0
57,20901,0,0
25,84621,0,1
27,82751,0,1
49,63809,1,1
34,96299,0,0
55,73171,0,0
32,82720,0,0
32,79744,0,1
65,25354,0,1
57,114579,0,0
37,73860,1,1
32,24504,0,1
52,69320,0,1
23,18523,0,1
47,89243,0,0
25,101703,0,0
48,48787,0,0
65,106407,0,0
64,38982,0,1
49,16049,0,0
62,28381,1,0
32,82876,0,0
35,63390,1,1
30,116289,0,0
41,27061,1,0
57,86241,0,0
31,65296,0,1
45,39014,1,0
28,79535,1,1
23,114009,1,0
42,80191,0,0
18,66576,0,1
42,43147,0,1
19,83020,0,1
49,71148,1,0
30,16745,0,0
50,37148,0,0
49,31216,0,0
41,113083,0,0
44,56929,0,1
21,77637,0,0
41,74991,0,1
40,37012,0,0
46,81313,0,1
51,24525,0,1
38,58348,1,1
47,75447,0,0
43,83650,0,0
37,116240,0,0
33,101030,1,0
20,81881,0,1
54,17041,1,1
57,94866,0,0
61,93734,0,0
42,66826,0,1
40,90283,0,0
61,32073,0,0
18,110822,0,0
50,43028,0,1
32,106646,0,0
34,38440,0,0
51,47887,1,1
34,53937,0,1
58,80045,0,1
61,119136,0,0
21,76503,0,0
30,92782,1,0
21,42428,0,0
24,16613,0,0
63,63343,0,0
26,88159,0,0
40,116337,1,0
50,75127,0,0
50,67088,1,0
37,86195,1,0
21,60023,1,0
18,44653,0,1
59,92616,0,0
51,92512,0,0
44,30718,1,0
38,89877,0,1
41,69219,1,1
32,68954,1,1
52,31296,1,1
42,41285,0,1
26,67310,0,0
34,29134,0,0
38,68642,0,1
30,109873,1,0
20,15455,1,1
21,88179,0,1
21,85156,0,0
60,23867,0,1
45,40577,0,1
24,43647,0,0
43,63894,0,1
28,106007,1,0
41,85635,1,1
60,28887,0,1
27,58314,0,0
54,63203,0,0
30,108205,1,0
61,15059,0,0
59,27673,0,0
56,70351,0,0
36,103231,0,0
36,86067,1,0
29,83300,1,1
39,16794,0,0
64,25721,1,1
54,74286,0,0
47,20686,0,0
63,62443,1,1
29,110003,0,0
46,118291,0,0
38,79263,1,1
28,77722,0,0
54,67573,0,0
65,27888,0,0
35,54348,0,1
61,28533,0,0
44,36916,0,0
54,76422,0,0
65,65525,1,0
29,18553,1,1
40,23144,0,0
51,106045,1,0
55,74931,0,1
40,78712,1,1
42,20437,1,1
21,105083,0,0
47,47518,0,0
47,38830,1,0
30,89285,0,0
59,61553,0,0
31,102885,0,0
64,109825,0,0
25,20915,0,1
41,43695,0,1
35,90270,0,0
52,29703,0,1
42,103035,0,0
34,36478,1,0
49,82918,1,0
41,45128,0,1
24,68250,1,0
30,106119,1,0
44,52126,1,1
65,61799,1,1
22,109228,1,0
53,73248,0,1
43,47907,0,1
59,22644,0,0
62,49583,0,0
48,69560,1,0
27,117605,0,0
63,30185,1,1
43,56988,1,1
39,25446,0,0
29,38162,0,0
49,29150,0,0
44,56304,0,1
50,110373,1,0
37,51003,1,1
56,66746,0,0
58,81923,0,0
57,92745,0,0
30,15983,0,1
31,62114,1,1
61,112687,0,0
